Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
21747,2018,Slovakia,Public order and safety,2330.389,2.19562
21748,2018,Slovakia,"Recreation, culture and religion",1119.935,1.05517
21749,2018,Slovakia,"General economic, commercial and labour affairs",210.482,0.19831
21750,2018,Slovakia,Other industries,174.663,0.16456
21751,2018,Slovakia,RandD Economic affairs,44.475,0.0419
21752,2018,Slovakia,Economic affairs n.e.c.,47.144,0.04442
21753,2018,Slovenia,Total function,23550.725,43.46926
21754,2018,Slovenia,"Agriculture, forestry, fishing and hunting",269.069,0.49664
21755,2018,Slovenia,"Mining, manufacturing and construction",0.0,0.0
21756,2018,Slovenia,Transport,1352.795,2.49695
21757,2018,Slovenia,Communication,15.801,0.02917
21758,2018,Slovenia,Fuel and energy,156.417,0.28871
21759,2018,Slovenia,Environment protection,292.865,0.54056
21760,2018,Slovenia,Housing and community amenities,243.029,0.44858
21761,2018,Slovenia,Health,3536.38,6.52735
21762,2018,Slovenia,Education,2913.521,5.37769
21763,2018,Slovenia,Social protection,8987.454,16.58879
21764,2018,Slovenia,General public services,2909.305,5.36991
21765,2018,Slovenia,Defence,523.777,0.96677
21766,2018,Slovenia,Public order and safety,828.605,1.52942
21767,2018,Slovenia,"Recreation, culture and religion",765.081,1.41217
21768,2018,Slovenia,"General economic, commercial and labour affairs",432.938,0.7991
21769,2018,Slovenia,Other industries,119.702,0.22094
21770,2018,Slovenia,RandD Economic affairs,203.915,0.37638
21771,2018,Slovenia,Economic affairs n.e.c.,0.094,0.00017
21772,2018,Somalia,Total function,0.015,0.00026
21773,2018,Somalia,"Agriculture, forestry, fishing and hunting",0.0,0.0
21774,2018,Somalia,"Mining, manufacturing and construction",0.0,0.0
21775,2018,Somalia,Transport,0.0,1e-05
21776,2018,Somalia,Communication,0.0,0.0
21777,2018,Somalia,Fuel and energy,0.0,0.0
21778,2018,Somalia,Environment protection,0.0,1e-05
21779,2018,Somalia,Housing and community amenities,0.0,0.0
21780,2018,Somalia,Health,0.0,0.0
21781,2018,Somalia,Education,0.0,1e-05
21782,2018,Somalia,Social protection,0.0,0.0
21783,2018,Somalia,General public services,0.006,0.00011
21784,2018,Somalia,Defence,0.004,6e-05
21785,2018,Somalia,Public order and safety,0.003,4e-05
21786,2018,Somalia,"Recreation, culture and religion",0.0,0.0
21787,2018,Somalia,"General economic, commercial and labour affairs",0.0,0.0
21788,2018,Somalia,Other industries,0.0,0.0
21789,2018,Somalia,RandD Economic affairs,0.0,0.0
21790,2018,Somalia,Economic affairs n.e.c.,0.0,0.0
21791,2018,South Africa,Total function,162836.026,40.31137
21792,2018,South Africa,"Agriculture, forestry, fishing and hunting",2007.63,0.497
21793,2018,South Africa,"Mining, manufacturing and construction",711.063,0.17603
21794,2018,South Africa,Transport,8971.638,2.221
21795,2018,South Africa,Communication,427.699,0.10588
21796,2018,South Africa,Fuel and energy,6887.997,1.70518
21797,2018,South Africa,Environment protection,1081.28,0.26768
21798,2018,South Africa,Housing and community amenities,7555.833,1.87051
21799,2018,South Africa,Health,18722.41,4.63488
21800,2018,South Africa,Education,33045.521,8.18068
21801,2018,South Africa,Social protection,24712.998,6.1179
21802,2018,South Africa,General public services,34533.288,8.54899
21803,2018,South Africa,Defence,3666.961,0.90779
21804,2018,South Africa,Public order and safety,13369.728,3.30978
21805,2018,South Africa,"Recreation, culture and religion",3459.705,0.85648
21806,2018,South Africa,"General economic, commercial and labour affairs",2845.814,0.7045
21807,2018,South Africa,Other industries,492.995,0.12204
21808,2018,South Africa,RandD Economic affairs,343.805,0.08511
21809,2018,South Africa,Economic affairs n.e.c.,0.0,0.0
21810,2018,Spain,Total function,594449.986,41.81254
21811,2018,Spain,"Agriculture, forestry, fishing and hunting",5073.381,0.35685
21812,2018,Spain,"Mining, manufacturing and construction",801.868,0.0564
21813,2018,Spain,Transport,23035.699,1.62029
21814,2018,Spain,Communication,1027.43,0.07227
21815,2018,Spain,Fuel and energy,5216.276,0.3669
21816,2018,Spain,Environment protection,12426.003,0.87402
21817,2018,Spain,Housing and community amenities,6213.002,0.43701
21818,2018,Spain,Health,85214.135,5.99381
21819,2018,Spain,Education,56409.473,3.96774
21820,2018,Spain,Social protection,240128.204,16.89018
21821,2018,Spain,General public services,79843.153,5.61602
21822,2018,Spain,Defence,12143.755,0.85417
21823,2018,Spain,Public order and safety,25431.855,1.78883
21824,2018,Spain,"Recreation, culture and religion",15985.4,1.12438
21825,2018,Spain,"General economic, commercial and labour affairs",17807.613,1.25256
21826,2018,Spain,Other industries,2322.938,0.16339
21827,2018,Spain,RandD Economic affairs,4950.561,0.34821
21828,2018,Spain,Economic affairs n.e.c.,419.239,0.02949
21829,2018,Sri Lanka,Total function,16709.354,18.99588
21830,2018,Sri Lanka,Environment protection,0.0,0.0
21831,2018,Sri Lanka,Housing and community amenities,2053.334,2.33431
21832,2018,Sri Lanka,Health,1344.67,1.52868
21833,2018,Sri Lanka,Education,1642.918,1.86774
21834,2018,Sri Lanka,General public services,6181.718,7.02763
21835,2018,Sri Lanka,Defence,1404.826,1.59706
21836,2018,Sri Lanka,Public order and safety,568.344,0.64612
21837,2018,Sri Lanka,"Recreation, culture and religion",0.0,0.0
21838,2018,Sweden,Total function,276900.998,49.85117
21839,2018,Sweden,"Agriculture, forestry, fishing and hunting",835.201,0.15036
21840,2018,Sweden,"Mining, manufacturing and construction",495.138,0.08914
21841,2018,Sweden,Transport,15033.618,2.70654
21842,2018,Sweden,Communication,126.661,0.0228
21843,2018,Sweden,Fuel and energy,720.39,0.12969
21844,2018,Sweden,Environment protection,2782.508,0.50094
21845,2018,Sweden,Housing and community amenities,3989.063,0.71816
21846,2018,Sweden,Health,38889.996,7.00146
21847,2018,Sweden,Education,38267.161,6.88933
21848,2018,Sweden,Social protection,108628.359,19.55663
21849,2018,Sweden,General public services,39156.202,7.04939
21850,2018,Sweden,Defence,6789.402,1.22231
21851,2018,Sweden,Public order and safety,7193.542,1.29507
21852,2018,Sweden,"Recreation, culture and religion",6994.176,1.25918
21853,2018,Sweden,"General economic, commercial and labour affairs",6256.53,1.12638
21854,2018,Sweden,Other industries,252.746,0.0455
21855,2018,Sweden,RandD Economic affairs,459.936,0.0828
21856,2018,Sweden,Economic affairs n.e.c.,30.371,0.00547
21857,2018,"Switzerland, Liechtenstein",Total function,239364.091,32.24923
21858,2018,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",4902.619,0.66052
21859,2018,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
21860,2018,"Switzerland, Liechtenstein",Transport,17893.107,2.41072
21861,2018,"Switzerland, Liechtenstein",Communication,57.246,0.00771
21862,2018,"Switzerland, Liechtenstein",Fuel and energy,2379.824,0.32063
21863,2018,"Switzerland, Liechtenstein",Environment protection,4139.007,0.55764
21864,2018,"Switzerland, Liechtenstein",Housing and community amenities,1374.784,0.18522
21865,2018,"Switzerland, Liechtenstein",Health,15405.009,2.0755
21866,2018,"Switzerland, Liechtenstein",Education,39276.856,5.29172
21867,2018,"Switzerland, Liechtenstein",Social protection,94531.923,12.73617
21868,2018,"Switzerland, Liechtenstein",General public services,32037.802,4.31641
21869,2018,"Switzerland, Liechtenstein",Defence,5645.779,0.76065
21870,2018,"Switzerland, Liechtenstein",Public order and safety,11935.494,1.60805
21871,2018,"Switzerland, Liechtenstein","Recreation, culture and religion",7283.833,0.98134
21872,2018,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",650.491,0.08764
21873,2018,"Switzerland, Liechtenstein",Other industries,1041.976,0.14038
21874,2018,"Switzerland, Liechtenstein",RandD Economic affairs,778.358,0.10487
21875,2018,"Switzerland, Liechtenstein",Economic affairs n.e.c.,29.993,0.00404
21876,2018,Thailand,Total function,106565.334,21.029
21877,2018,Thailand,"Agriculture, forestry, fishing and hunting",6425.025,1.26788
21878,2018,Thailand,"Mining, manufacturing and construction",266.616,0.05261
21879,2018,Thailand,Transport,6230.566,1.2295
21880,2018,Thailand,Communication,132.954,0.02624
21881,2018,Thailand,Fuel and energy,1989.713,0.39264
21882,2018,Thailand,Environment protection,237.244,0.04682
21883,2018,Thailand,Housing and community amenities,2875.406,0.56742
21884,2018,Thailand,Health,6261.578,1.23562
21885,2018,Thailand,Education,15482.962,3.05532
21886,2018,Thailand,Social protection,14860.837,2.93255
21887,2018,Thailand,General public services,34104.064,6.7299
21888,2018,Thailand,Defence,6277.301,1.23873
21889,2018,Thailand,Public order and safety,5892.593,1.16281
21890,2018,Thailand,"Recreation, culture and religion",2930.547,0.5783
21891,2018,Thailand,"General economic, commercial and labour affairs",1184.977,0.23384
21892,2018,Thailand,Other industries,919.971,0.18154
21893,2018,Thailand,RandD Economic affairs,373.351,0.07367
21894,2018,Thailand,Economic affairs n.e.c.,119.834,0.02365
21895,2018,TÃ¼rkiye,Total function,266783.606,34.26995
21896,2018,TÃ¼rkiye,"Agriculture, forestry, fishing and hunting",7022.101,0.90203
21897,2018,TÃ¼rkiye,"Mining, manufacturing and construction",1727.151,0.22186
21898,2018,TÃ¼rkiye,Transport,14488.428,1.86113
21899,2018,TÃ¼rkiye,Communication,206.959,0.02659
21900,2018,TÃ¼rkiye,Fuel and energy,506.665,0.06508
21901,2018,TÃ¼rkiye,Environment protection,2899.922,0.37251
21902,2018,TÃ¼rkiye,Housing and community amenities,6800.225,0.87353
21903,2018,TÃ¼rkiye,Health,39669.494,5.09578
21904,2018,TÃ¼rkiye,Education,28659.982,3.68155
21905,2018,TÃ¼rkiye,Social protection,76904.626,9.87886
21906,2018,TÃ¼rkiye,General public services,44780.742,5.75235
21907,2018,TÃ¼rkiye,Defence,14131.68,1.8153
21908,2018,TÃ¼rkiye,Public order and safety,16113.708,2.0699
21909,2018,TÃ¼rkiye,"Recreation, culture and religion",5936.177,0.76254
21910,2018,TÃ¼rkiye,"General economic, commercial and labour affairs",3672.773,0.47179
21911,2018,TÃ¼rkiye,Other industries,2985.867,0.38355
21912,2018,TÃ¼rkiye,RandD Economic affairs,116.269,0.01494
21913,2018,TÃ¼rkiye,Economic affairs n.e.c.,160.737,0.02065
21914,2018,Ukraine,Total function,54264.459,41.45772
21915,2018,Ukraine,"Agriculture, forestry, fishing and hunting",518.645,0.39624
21916,2018,Ukraine,"Mining, manufacturing and construction",553.416,0.42281
21917,2018,Ukraine,Transport,2387.214,1.82382
21918,2018,Ukraine,Communication,46.995,0.0359
21919,2018,Ukraine,Fuel and energy,128.858,0.09845
21920,2018,Ukraine,Environment protection,303.009,0.2315
21921,2018,Ukraine,Housing and community amenities,1115.623,0.85233
21922,2018,Ukraine,Health,4289.996,3.27753
21923,2018,Ukraine,Education,7721.625,5.89927
21924,2018,Ukraine,Social protection,20193.899,15.42802
21925,2018,Ukraine,General public services,6695.982,5.11569
21926,2018,Ukraine,Defence,3566.998,2.72516
21927,2018,Ukraine,Public order and safety,4339.113,3.31506
21928,2018,Ukraine,"Recreation, culture and religion",1065.904,0.81434
21929,2018,Ukraine,"General economic, commercial and labour affairs",131.354,0.10035
21930,2018,Ukraine,Other industries,312.373,0.23865
21931,2018,Ukraine,RandD Economic affairs,55.9,0.04271
21932,2018,Ukraine,Economic affairs n.e.c.,837.716,0.64001
21933,2018,United Kingdom,Total function,1174713.741,40.81486
21934,2018,United Kingdom,"Agriculture, forestry, fishing and hunting",3238.023,0.1125
21935,2018,United Kingdom,"Mining, manufacturing and construction",356.223,0.01238
21936,2018,United Kingdom,Transport,45330.981,1.575
21937,2018,United Kingdom,Communication,384.24,0.01335
21938,2018,United Kingdom,Fuel and energy,9824.803,0.34136
21939,2018,United Kingdom,Environment protection,19237.349,0.66839
21940,2018,United Kingdom,Housing and community amenities,19418.796,0.6747
21941,2018,United Kingdom,Health,215780.112,7.49718
21942,2018,United Kingdom,Education,142276.868,4.94334
21943,2018,United Kingdom,Social protection,428511.654,14.88843
21944,2018,United Kingdom,General public services,135392.568,4.70415
21945,2018,United Kingdom,Defence,52887.701,1.83756
21946,2018,United Kingdom,Public order and safety,51700.293,1.7963
21947,2018,United Kingdom,"Recreation, culture and religion",17494.928,0.60785
21948,2018,United Kingdom,"General economic, commercial and labour affairs",18015.253,0.62593
21949,2018,United Kingdom,Other industries,296.185,0.01029
21950,2018,United Kingdom,RandD Economic affairs,14455.696,0.50226
21951,2018,United Kingdom,Economic affairs n.e.c.,112.07,0.00389
21952,2018,United States of America,Total function,7794634.64,37.77565
21953,2018,United States of America,Environment protection,0.0,0.0
21954,2018,United States of America,Housing and community amenities,103192.95,0.50011
21955,2018,United States of America,Health,1921968.3,9.31456
21956,2018,United States of America,Education,1223287.73,5.9285
21957,2018,United States of America,Social protection,1541739.9,7.47184
21958,2018,United States of America,General public services,1176140.57,5.70001
21959,2018,United States of America,Defence,660548.42,3.20126
21960,2018,United States of America,Public order and safety,407283.59,1.97385
21961,2018,United States of America,"Recreation, culture and religion",56462.73,0.27364
21962,2018,Uzbekistan,Total function,10200.646,19.38065
21963,2018,Uzbekistan,Environment protection,26.319,0.05001
21964,2018,Uzbekistan,Housing and community amenities,276.598,0.52552
21965,2018,Uzbekistan,Health,1166.284,2.21587
21966,2018,Uzbekistan,Education,2716.942,5.16204
21967,2018,Uzbekistan,Social protection,3179.518,6.0409
21968,2018,Uzbekistan,General public services,1327.183,2.52157
21969,2018,Uzbekistan,"Recreation, culture and religion",207.075,0.39343
21970,2018,Vanuatu,Total function,269.496,29.46271
21971,2018,Vanuatu,Environment protection,4.629,0.50611
21972,2018,Vanuatu,Housing and community amenities,1.153,0.12603
21973,2018,Vanuatu,Health,24.491,2.67744
21974,2018,Vanuatu,Education,61.599,6.73428
21975,2018,Vanuatu,Social protection,0.272,0.02977
21976,2018,Vanuatu,General public services,70.73,7.73261
21977,2018,Vanuatu,Defence,0.0,0.0
21978,2018,Vanuatu,Public order and safety,21.549,2.35591
21979,2018,Vanuatu,"Recreation, culture and religion",2.796,0.30565
21980,2019,Albania,Total function,4446.43,28.8695
21981,2019,Albania,"Agriculture, forestry, fishing and hunting",78.973,0.51275
21982,2019,Albania,"Mining, manufacturing and construction",5.492,0.03566
21983,2019,Albania,Transport,308.858,2.00534
21984,2019,Albania,Communication,0.0,0.0
21985,2019,Albania,Fuel and energy,18.531,0.12031
21986,2019,Albania,Environment protection,28.447,0.1847
21987,2019,Albania,Housing and community amenities,333.295,2.164
21988,2019,Albania,Health,465.921,3.0251
21989,2019,Albania,Education,506.901,3.29118
21990,2019,Albania,Social protection,1446.999,9.39498
21991,2019,Albania,General public services,763.597,4.95784
21992,2019,Albania,Defence,121.411,0.78829
21993,2019,Albania,Public order and safety,281.368,1.82685
21994,2019,Albania,"Recreation, culture and religion",66.544,0.43205
21995,2019,Albania,"General economic, commercial and labour affairs",8.874,0.05762
21996,2019,Albania,Other industries,6.044,0.03924
21997,2019,Albania,RandD Economic affairs,3.61,0.02344
21998,2019,Albania,Economic affairs n.e.c.,1.562,0.01014
21999,2019,Armenia,Total function,3500.983,25.70606
22000,2019,Armenia,"Agriculture, forestry, fishing and hunting",70.394,0.51687
22001,2019,Armenia,"Mining, manufacturing and construction",0.063,0.00046
22002,2019,Armenia,Transport,174.946,1.28454
22003,2019,Armenia,Communication,0.532,0.0039
22004,2019,Armenia,Fuel and energy,13.541,0.09942
22005,2019,Armenia,Environment protection,46.169,0.339
22006,2019,Armenia,Housing and community amenities,61.521,0.45172
22007,2019,Armenia,Health,208.292,1.52939
22008,2019,Armenia,Education,350.277,2.57192
22009,2019,Armenia,Social protection,912.081,6.69698
22010,2019,Armenia,General public services,619.301,4.54723
22011,2019,Armenia,Defence,657.014,4.82414
