Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
13284,2012,Maldives,Public order and safety,99.292,3.44027
13285,2012,Maldives,Economic affairs n.e.c.,3.418,0.11843
13286,2012,Maldives,Others,180.728,6.26188
13287,2012,Malta,Total function,3987.727,42.14302
13288,2012,Malta,"Agriculture, forestry, fishing and hunting",57.43,0.60693
13289,2012,Malta,"Mining, manufacturing and construction",58.201,0.61508
13290,2012,Malta,Transport,169.078,1.78685
13291,2012,Malta,Communication,9.507,0.10048
13292,2012,Malta,Fuel and energy,33.533,0.35438
13293,2012,Malta,Environment protection,139.657,1.47592
13294,2012,Malta,Housing and community amenities,41.113,0.43449
13295,2012,Malta,Health,507.492,5.36326
13296,2012,Malta,Education,533.958,5.64297
13297,2012,Malta,Social protection,1290.956,13.64305
13298,2012,Malta,General public services,683.893,7.2275
13299,2012,Malta,Defence,65.01,0.68704
13300,2012,Malta,Public order and safety,131.048,1.38494
13301,2012,Malta,"Recreation, culture and religion",84.925,0.8975
13302,2012,Malta,"General economic, commercial and labour affairs",102.655,1.08487
13303,2012,Malta,Other industries,70.278,0.74271
13304,2012,Malta,RandD Economic affairs,9.122,0.0964
13305,2012,Malta,Economic affairs n.e.c.,0.0,0.0
13306,2012,Marshall Islands,Total function,94.004,52.0667
13307,2012,Marshall Islands,Environment protection,3.913,2.16732
13308,2012,Marshall Islands,Housing and community amenities,1.507,0.83469
13309,2012,Marshall Islands,Health,12.047,6.67256
13310,2012,Marshall Islands,Education,28.14,15.58611
13311,2012,Marshall Islands,Social protection,0.0,0.0
13312,2012,Marshall Islands,General public services,32.811,18.17327
13313,2012,Marshall Islands,Public order and safety,5.094,2.82145
13314,2012,Marshall Islands,"Recreation, culture and religion",0.083,0.04597
13315,2012,Mauritius,Total function,2632.725,22.56229
13316,2012,Mauritius,"Agriculture, forestry, fishing and hunting",81.228,0.69612
13317,2012,Mauritius,"Mining, manufacturing and construction",28.236,0.24198
13318,2012,Mauritius,Transport,210.729,1.80593
13319,2012,Mauritius,Communication,6.769,0.05801
13320,2012,Mauritius,Fuel and energy,3.205,0.02746
13321,2012,Mauritius,Environment protection,104.699,0.89726
13322,2012,Mauritius,Housing and community amenities,113.747,0.97481
13323,2012,Mauritius,Health,269.538,2.30992
13324,2012,Mauritius,Education,419.698,3.59678
13325,2012,Mauritius,Social protection,584.287,5.0073
13326,2012,Mauritius,General public services,484.633,4.15327
13327,2012,Mauritius,Defence,16.662,0.14279
13328,2012,Mauritius,Public order and safety,229.205,1.96427
13329,2012,Mauritius,"Recreation, culture and religion",32.556,0.279
13330,2012,Mauritius,Other industries,0.0,0.0
13331,2012,Mauritius,RandD Economic affairs,0.0,0.0
13332,2012,"Moldova, Republic of",Total function,2927.456,33.61361
13333,2012,"Moldova, Republic of","Agriculture, forestry, fishing and hunting",105.016,1.20582
13334,2012,"Moldova, Republic of","Mining, manufacturing and construction",3.715,0.04266
13335,2012,"Moldova, Republic of",Transport,173.01,1.98653
13336,2012,"Moldova, Republic of",Fuel and energy,15.597,0.17909
13337,2012,"Moldova, Republic of",Environment protection,24.035,0.27598
13338,2012,"Moldova, Republic of",Housing and community amenities,66.986,0.76915
13339,2012,"Moldova, Republic of",Health,392.175,4.50303
13340,2012,"Moldova, Republic of",Education,610.184,7.00624
13341,2012,"Moldova, Republic of",Social protection,960.588,11.02965
13342,2012,"Moldova, Republic of",General public services,299.296,3.43657
13343,2012,"Moldova, Republic of",Defence,23.862,0.27399
13344,2012,"Moldova, Republic of",Public order and safety,166.264,1.90908
13345,2012,"Moldova, Republic of","Recreation, culture and religion",70.355,0.80783
13346,2012,Mongolia,Total function,4555.447,37.05798
13347,2012,Mongolia,Housing and community amenities,52.029,0.42325
13348,2012,Mongolia,Health,307.698,2.50309
13349,2012,Mongolia,Education,694.23,5.64747
13350,2012,Mongolia,Social protection,1657.368,13.48248
13351,2012,Mongolia,General public services,953.99,7.76059
13352,2012,Mongolia,Defence,165.673,1.34773
13353,2012,Mongolia,Public order and safety,202.591,1.64805
13354,2012,Mongolia,"Recreation, culture and religion",62.472,0.50821
13355,2012,Myanmar,Total function,12217.924,18.78744
13356,2012,Myanmar,"Agriculture, forestry, fishing and hunting",552.851,0.85012
13357,2012,Myanmar,"Mining, manufacturing and construction",2454.94,3.77495
13358,2012,Myanmar,Transport,313.112,0.48147
13359,2012,Myanmar,Communication,107.785,0.16574
13360,2012,Myanmar,Fuel and energy,1711.742,2.63214
13361,2012,Myanmar,Environment protection,5.643,0.00868
13362,2012,Myanmar,Housing and community amenities,282.975,0.43513
13363,2012,Myanmar,Health,453.032,0.69662
13364,2012,Myanmar,Education,921.191,1.41651
13365,2012,Myanmar,Social protection,260.093,0.39994
13366,2012,Myanmar,General public services,1868.314,2.8729
13367,2012,Myanmar,Defence,2246.591,3.45457
13368,2012,Myanmar,Public order and safety,209.418,0.32202
13369,2012,Myanmar,"Recreation, culture and religion",462.967,0.7119
13370,2012,Myanmar,"General economic, commercial and labour affairs",367.265,0.56474
13371,2012,Myanmar,Other industries,0.0,0.0
13372,2012,Myanmar,RandD Economic affairs,0.0,0.0
13373,2012,Myanmar,Economic affairs n.e.c.,0.0,0.0
13374,2012,Netherlands (Kingdom of the),Total function,394485.368,47.02013
13375,2012,Netherlands (Kingdom of the),"Agriculture, forestry, fishing and hunting",1449.242,0.17274
13376,2012,Netherlands (Kingdom of the),"Mining, manufacturing and construction",957.168,0.11409
13377,2012,Netherlands (Kingdom of the),Transport,21223.424,2.5297
13378,2012,Netherlands (Kingdom of the),Communication,113.061,0.01348
13379,2012,Netherlands (Kingdom of the),Fuel and energy,3029.532,0.3611
13380,2012,Netherlands (Kingdom of the),Environment protection,12972.511,1.54624
13381,2012,Netherlands (Kingdom of the),Housing and community amenities,4659.929,0.55543
13382,2012,Netherlands (Kingdom of the),Health,68200.437,8.12905
13383,2012,Netherlands (Kingdom of the),Education,46302.499,5.51896
13384,2012,Netherlands (Kingdom of the),Social protection,142495.912,16.9846
13385,2012,Netherlands (Kingdom of the),General public services,43637.847,5.20135
13386,2012,Netherlands (Kingdom of the),Defence,9603.795,1.14471
13387,2012,Netherlands (Kingdom of the),Public order and safety,16122.813,1.92174
13388,2012,Netherlands (Kingdom of the),"Recreation, culture and religion",11695.431,1.39402
13389,2012,Netherlands (Kingdom of the),"General economic, commercial and labour affairs",4965.708,0.59188
13390,2012,Netherlands (Kingdom of the),Other industries,2938.312,0.35023
13391,2012,Netherlands (Kingdom of the),RandD Economic affairs,3934.023,0.46891
13392,2012,Netherlands (Kingdom of the),Economic affairs n.e.c.,183.725,0.0219
13393,2012,New Zealand,Total function,68688.976,38.98205
13394,2012,New Zealand,Environment protection,1801.425,1.02234
13395,2012,New Zealand,Housing and community amenities,1454.463,0.82543
13396,2012,New Zealand,Health,12177.29,6.9108
13397,2012,New Zealand,Education,11425.891,6.48437
13398,2012,New Zealand,Social protection,21012.374,11.92485
13399,2012,New Zealand,General public services,8171.614,4.63752
13400,2012,New Zealand,Defence,1673.165,0.94955
13401,2012,New Zealand,Public order and safety,3481.388,1.97574
13402,2012,New Zealand,"Recreation, culture and religion",1643.261,0.93258
13403,2012,Norway,Total function,220671.766,43.3109
13404,2012,Norway,"Agriculture, forestry, fishing and hunting",2931.5,0.57536
13405,2012,Norway,"Mining, manufacturing and construction",18.221,0.00358
13406,2012,Norway,Transport,14009.97,2.74971
13407,2012,Norway,Communication,179.115,0.03515
13408,2012,Norway,Fuel and energy,536.485,0.1053
13409,2012,Norway,Environment protection,3922.819,0.76993
13410,2012,Norway,Housing and community amenities,2965.535,0.58204
13411,2012,Norway,Health,36346.541,7.13368
13412,2012,Norway,Education,24892.823,4.88568
13413,2012,Norway,Social protection,87953.932,17.26258
13414,2012,Norway,General public services,22149.721,4.34729
13415,2012,Norway,Defence,6919.639,1.35811
13416,2012,Norway,Public order and safety,4689.128,0.92033
13417,2012,Norway,"Recreation, culture and religion",7592.609,1.49019
13418,2012,Norway,"General economic, commercial and labour affairs",2431.801,0.47729
13419,2012,Norway,Other industries,58.616,0.0115
13420,2012,Norway,RandD Economic affairs,1879.33,0.36885
13421,2012,Norway,Economic affairs n.e.c.,1193.984,0.23434
13422,2012,Panama,Total function,7929.73,19.61361
13423,2012,Panama,"Agriculture, forestry, fishing and hunting",121.01,0.29931
13424,2012,Panama,"Mining, manufacturing and construction",3.31,0.00819
13425,2012,Panama,Transport,1250.03,3.09186
13426,2012,Panama,Communication,8.35,0.02065
13427,2012,Panama,Fuel and energy,297.39,0.73557
13428,2012,Panama,Environment protection,218.84,0.54128
13429,2012,Panama,Housing and community amenities,835.45,2.06642
13430,2012,Panama,Health,641.56,1.58685
13431,2012,Panama,Education,1357.9,3.35867
13432,2012,Panama,Social protection,447.53,1.10693
13433,2012,Panama,General public services,1517.51,3.75345
13434,2012,Panama,Public order and safety,769.74,1.9039
13435,2012,Panama,"Recreation, culture and religion",60.88,0.15058
13436,2012,Panama,"General economic, commercial and labour affairs",57.45,0.1421
13437,2012,Panama,Other industries,131.7,0.32575
13438,2012,Panama,Economic affairs n.e.c.,211.07,0.52207
13439,2012,Paraguay,Total function,5944.109,17.86524
13440,2012,Paraguay,"Agriculture, forestry, fishing and hunting",95.539,0.28715
13441,2012,Paraguay,Transport,391.322,1.17613
13442,2012,Paraguay,Communication,41.43,0.12452
13443,2012,Paraguay,Fuel and energy,1.162,0.00349
13444,2012,Paraguay,Environment protection,36.328,0.10919
13445,2012,Paraguay,Housing and community amenities,59.791,0.17971
13446,2012,Paraguay,Health,1008.982,3.03253
13447,2012,Paraguay,Education,1146.169,3.44485
13448,2012,Paraguay,Social protection,1336.993,4.01838
13449,2012,Paraguay,General public services,707.04,2.12503
13450,2012,Paraguay,Defence,247.94,0.74519
13451,2012,Paraguay,Public order and safety,813.825,2.44598
13452,2012,Paraguay,"Recreation, culture and religion",28.232,0.08485
13453,2012,Paraguay,"General economic, commercial and labour affairs",10.294,0.03094
13454,2012,Paraguay,Other industries,19.062,0.05729
13455,2012,Peru,Total function,37695.936,19.56706
13456,2012,Peru,"Agriculture, forestry, fishing and hunting",1163.799,0.6041
13457,2012,Peru,"Mining, manufacturing and construction",62.015,0.03219
13458,2012,Peru,Transport,5130.478,2.66311
13459,2012,Peru,Communication,109.725,0.05696
13460,2012,Peru,Fuel and energy,434.219,0.22539
13461,2012,Peru,Environment protection,2296.747,1.19219
13462,2012,Peru,Housing and community amenities,460.842,0.23921
13463,2012,Peru,Health,3466.521,1.79939
13464,2012,Peru,Education,5696.337,2.95683
13465,2012,Peru,Social protection,5697.231,2.9573
13466,2012,Peru,General public services,6725.74,3.49117
13467,2012,Peru,Defence,1854.146,0.96244
13468,2012,Peru,Public order and safety,3469.369,1.80087
13469,2012,Peru,"Recreation, culture and religion",641.753,0.33312
13470,2012,Peru,"General economic, commercial and labour affairs",298.766,0.15508
13471,2012,Peru,Other industries,162.656,0.08443
13472,2012,Peru,RandD Economic affairs,25.595,0.01329
13473,2012,Philippines,Total function,43311.229,16.53602
13474,2012,Philippines,Housing and community amenities,283.117,0.10809
13475,2012,Philippines,Health,1241.191,0.47388
13476,2012,Philippines,Education,6615.739,2.52586
13477,2012,Philippines,Social protection,5882.591,2.24594
13478,2012,Philippines,General public services,13220.586,5.04756
13479,2012,Philippines,Defence,1761.136,0.67239
13480,2012,Philippines,Public order and safety,2697.573,1.02992
13481,2012,Poland,Total function,215086.454,43.43158
13482,2012,Poland,"Agriculture, forestry, fishing and hunting",2375.434,0.47966
13483,2012,Poland,"Mining, manufacturing and construction",417.314,0.08427
13484,2012,Poland,Transport,17864.78,3.60737
13485,2012,Poland,Communication,54.352,0.01098
13486,2012,Poland,Fuel and energy,1024.369,0.20685
13487,2012,Poland,Environment protection,2940.543,0.59377
13488,2012,Poland,Housing and community amenities,4021.444,0.81203
13489,2012,Poland,Health,23061.581,4.65674
13490,2012,Poland,Education,26852.412,5.4222
13491,2012,Poland,Social protection,78059.189,15.76219
13492,2012,Poland,General public services,28715.739,5.79846
13493,2012,Poland,Defence,7353.813,1.48493
13494,2012,Poland,Public order and safety,11269.317,2.27557
13495,2012,Poland,"Recreation, culture and religion",6038.369,1.2193
13496,2012,Poland,"General economic, commercial and labour affairs",3155.126,0.6371
13497,2012,Poland,Other industries,470.131,0.09493
13498,2012,Poland,RandD Economic affairs,1230.139,0.2484
13499,2012,Poland,Economic affairs n.e.c.,182.402,0.03683
13500,2012,Portugal,Total function,105709.547,48.88605
13501,2012,Portugal,"Agriculture, forestry, fishing and hunting",828.958,0.38336
13502,2012,Portugal,"Mining, manufacturing and construction",542.399,0.25084
13503,2012,Portugal,Transport,3983.513,1.8422
13504,2012,Portugal,Communication,52.162,0.02412
13505,2012,Portugal,Fuel and energy,88.214,0.04079
13506,2012,Portugal,Environment protection,1362.171,0.62994
13507,2012,Portugal,Housing and community amenities,990.919,0.45826
13508,2012,Portugal,Health,14324.816,6.6246
13509,2012,Portugal,Education,11634.044,5.38024
13510,2012,Portugal,Social protection,39923.575,18.46291
13511,2012,Portugal,General public services,20077.123,9.28479
13512,2012,Portugal,Defence,2406.795,1.11304
13513,2012,Portugal,Public order and safety,4013.911,1.85626
13514,2012,Portugal,"Recreation, culture and religion",2297.305,1.0624
13515,2012,Portugal,"General economic, commercial and labour affairs",2164.509,1.00099
13516,2012,Portugal,Other industries,585.915,0.27096
13517,2012,Portugal,RandD Economic affairs,433.231,0.20035
13518,2012,Romania,Total function,64774.09,36.1598
13519,2012,Romania,"Agriculture, forestry, fishing and hunting",1617.092,0.90273
13520,2012,Romania,"Mining, manufacturing and construction",130.413,0.0728
13521,2012,Romania,Transport,8366.963,4.67081
13522,2012,Romania,Communication,167.234,0.09336
13523,2012,Romania,Fuel and energy,847.327,0.47302
13524,2012,Romania,Environment protection,1418.747,0.79201
13525,2012,Romania,Housing and community amenities,1925.523,1.07491
13526,2012,Romania,Health,6585.347,3.67624
13527,2012,Romania,Education,5108.788,2.85195
13528,2012,Romania,Social protection,21168.272,11.81708
13529,2012,Romania,General public services,9300.588,5.192
13530,2012,Romania,Defence,1230.638,0.687
13531,2012,Romania,Public order and safety,3708.321,2.07015
13532,2012,Romania,"Recreation, culture and religion",2026.815,1.13146
13533,2012,Romania,"General economic, commercial and labour affairs",926.907,0.51744
13534,2012,Romania,Other industries,29.871,0.01668
13535,2012,Romania,RandD Economic affairs,99.158,0.05535
13536,2012,Romania,Economic affairs n.e.c.,116.083,0.0648
13537,2012,Russian Federation,Total function,843091.511,38.17839
13538,2012,Russian Federation,"Agriculture, forestry, fishing and hunting",10330.796,0.46782
13539,2012,Russian Federation,"Mining, manufacturing and construction",0.0,0.0
13540,2012,Russian Federation,Transport,10632.354,0.48147
13541,2012,Russian Federation,Communication,2120.634,0.09603
13542,2012,Russian Federation,Fuel and energy,3972.136,0.17987
13543,2012,Russian Federation,Environment protection,1206.232,0.05462
13544,2012,Russian Federation,Housing and community amenities,26122.062,1.18291
13545,2012,Russian Federation,Health,70639.167,3.19881
13546,2012,Russian Federation,Education,80130.14,3.6286
13547,2012,Russian Federation,Social protection,249868.422,11.31499
13548,2012,Russian Federation,General public services,200990.074,9.10159
13549,2012,Russian Federation,Defence,61582.697,2.7887
13550,2012,Russian Federation,Public order and safety,58054.792,2.62894
